,math,reading,year_teaching,regular class,small class,is_girl,free lunch,black,white
9723,0.5163398692810458,0.4967948717948718,0.5185185185185185,0,0,0,0,0,1
9728,0.8366013071895425,0.30448717948717946,0.18518518518518517,1,0,0,1,1,0
9729,0.6535947712418301,0.391025641025641,0.4444444444444444,0,0,1,0,0,1
9731,0.4673202614379085,0.3717948717948718,0.07407407407407407,1,0,0,1,0,1
9732,0.40522875816993464,0.30448717948717946,0.3333333333333333,0,0,0,1,0,1
9735,0.43790849673202614,0.32371794871794873,0.5925925925925926,1,0,0,1,0,1
9736,0.4215686274509804,0.2948717948717949,0.0,1,0,0,1,1,0
9737,0.6535947712418301,0.5224358974358975,0.0,1,0,0,1,1,0
9739,0.7810457516339869,0.47435897435897434,0.5555555555555556,0,1,0,0,0,1
9740,0.4542483660130719,0.30448717948717946,0.2962962962962963,0,0,1,0,0,1
9741,0.5359477124183006,0.36217948717948717,0.4074074074074074,0,0,0,0,0,1
9742,0.43790849673202614,0.32371794871794873,0.5185185185185185,1,0,0,0,0,1
9746,0.3888888888888889,0.3076923076923077,0.7407407407407407,0,1,0,0,1,0
9748,0.5882352941176471,0.4423076923076923,0.2222222222222222,1,0,0,1,1,0
9749,0.7418300653594772,0.5096153846153846,0.0,0,1,0,0,0,1
9751,0.6797385620915033,0.44871794871794873,0.14814814814814814,0,0,1,0,0,1
9754,0.3562091503267974,0.2948717948717949,0.2222222222222222,0,1,1,1,1,0
9759,0.6797385620915033,0.5384615384615384,0.18518518518518517,0,0,1,0,0,1
9760,0.5163398692810458,0.391025641025641,0.1111111111111111,0,0,0,0,0,1
9762,0.630718954248366,0.46474358974358976,0.2222222222222222,0,1,1,1,0,1
9765,0.5522875816993464,0.7371794871794872,0.1111111111111111,1,0,0,0,0,1
9766,0.5522875816993464,0.41025641025641024,0.4074074074074074,1,0,1,1,0,1
9767,0.43790849673202614,0.32371794871794873,0.4444444444444444,0,0,0,0,0,1
9769,0.4542483660130719,0.40705128205128205,0.7037037037037037,0,1,1,1,0,1
9770,0.5522875816993464,0.358974358974359,0.4074074074074074,0,0,0,0,0,1
9771,0.6797385620915033,0.4967948717948718,0.5185185185185185,0,1,0,1,0,1
9775,0.6797385620915033,0.5224358974358975,0.48148148148148145,1,0,1,0,0,1
9776,0.630718954248366,0.358974358974359,0.4444444444444444,0,0,1,1,1,0
9778,0.4673202614379085,0.3333333333333333,0.6296296296296297,0,0,0,0,1,0
9779,1.0,0.6506410256410257,0.8888888888888888,1,0,0,1,1,0
9780,0.5522875816993464,0.3717948717948718,0.2222222222222222,0,1,1,1,1,0
9781,0.48366013071895425,0.6025641025641025,0.0,0,0,1,1,1,0
9786,0.6797385620915033,0.40064102564102566,0.07407407407407407,0,0,0,1,0,1
9792,0.6078431372549019,0.3333333333333333,0.7777777777777778,0,0,0,0,1,0
9794,0.4673202614379085,0.3333333333333333,0.7777777777777778,0,1,1,1,0,1
9796,0.5686274509803921,0.4326923076923077,0.2962962962962963,0,0,1,0,0,1
9797,0.40522875816993464,0.3525641025641026,0.37037037037037035,0,1,1,0,0,1
9798,0.6797385620915033,0.4583333333333333,0.5185185185185185,0,1,0,0,0,1
9799,0.48366013071895425,0.3814102564102564,0.48148148148148145,0,0,0,0,0,1
9804,0.4673202614379085,0.40064102564102566,0.7777777777777778,0,1,1,1,1,0
9808,0.37254901960784315,0.3141025641025641,0.2222222222222222,1,0,0,1,0,1
9809,0.4673202614379085,0.391025641025641,0.37037037037037035,0,1,1,1,0,1
9813,0.6535947712418301,0.3814102564102564,0.07407407407407407,0,1,1,1,0,1
9814,0.4542483660130719,0.38782051282051283,0.8148148148148148,0,1,1,1,0,1
9815,0.630718954248366,0.44871794871794873,0.2962962962962963,0,1,1,0,0,1
9817,0.5163398692810458,0.358974358974359,0.7777777777777778,0,1,0,0,0,1
9820,0.5,0.34294871794871795,0.2222222222222222,0,1,0,0,0,1
9827,0.8366013071895425,0.5448717948717948,0.37037037037037035,0,0,1,0,0,1
9828,1.0,0.40064102564102566,0.3333333333333333,0,0,0,0,0,1
9829,0.5359477124183006,0.40705128205128205,0.37037037037037035,0,1,1,0,0,1
9830,0.5686274509803921,0.4166666666666667,0.7037037037037037,0,1,1,1,0,1
9832,0.5,0.36217948717948717,0.37037037037037035,0,0,0,0,0,1
9834,0.23529411764705882,0.3301282051282051,0.4074074074074074,0,0,0,1,1,0
9835,0.5686274509803921,0.3525641025641026,0.5925925925925926,1,0,1,0,0,1
9836,0.3562091503267974,0.358974358974359,0.48148148148148145,1,0,0,0,0,1
9838,0.5359477124183006,0.3782051282051282,0.6296296296296297,0,0,0,0,0,1
9839,0.5686274509803921,0.38782051282051283,0.1111111111111111,1,0,1,1,0,1
9840,0.7418300653594772,0.625,0.5925925925925926,1,0,0,0,0,1
9843,0.5163398692810458,0.32371794871794873,0.37037037037037035,0,0,0,0,1,0
9851,0.48366013071895425,0.46474358974358976,0.5925925925925926,0,0,1,1,1,0
9852,0.43790849673202614,0.32371794871794873,0.2222222222222222,0,0,0,1,0,1
9854,0.48366013071895425,0.3782051282051282,0.48148148148148145,0,1,1,1,0,1
9856,0.5,0.4967948717948718,0.37037037037037035,0,0,0,1,1,0
9857,0.7810457516339869,0.4583333333333333,0.2962962962962963,0,1,0,0,0,1
9858,0.7418300653594772,0.3782051282051282,0.25925925925925924,0,0,0,0,0,1
9862,0.43790849673202614,0.38782051282051283,0.4444444444444444,0,1,1,1,0,1
9865,0.7058823529411765,0.4358974358974359,0.5555555555555556,1,0,1,0,0,1
9866,0.5,0.4519230769230769,0.14814814814814814,0,1,0,1,0,1
9867,0.6078431372549019,0.44871794871794873,0.3333333333333333,0,0,1,0,0,1
9868,0.630718954248366,0.36217948717948717,0.07407407407407407,0,1,0,1,1,0
9869,0.43790849673202614,0.4519230769230769,0.5185185185185185,0,0,1,1,0,1
9871,0.5359477124183006,0.4583333333333333,0.5185185185185185,0,1,1,1,1,0
9872,0.6797385620915033,0.4230769230769231,0.2222222222222222,0,0,1,0,0,1
9875,0.5882352941176471,0.5096153846153846,0.37037037037037035,1,0,0,1,0,1
9876,0.5882352941176471,0.3974358974358974,0.14814814814814814,1,0,1,1,0,1
9878,0.4215686274509804,0.3333333333333333,0.37037037037037035,0,1,0,0,0,1
9880,0.2581699346405229,0.3076923076923077,0.4074074074074074,0,0,0,1,0,1
9882,0.40522875816993464,0.34935897435897434,0.4444444444444444,0,1,1,1,0,1
9889,0.1111111111111111,0.24358974358974358,0.2962962962962963,1,0,0,1,1,0
9890,0.3366013071895425,0.34294871794871795,0.2222222222222222,1,0,0,1,1,0
9891,0.5359477124183006,0.358974358974359,0.4074074074074074,0,0,1,1,1,0
9892,0.6797385620915033,0.38782051282051283,0.0,1,0,1,0,0,1
9895,0.5686274509803921,0.7147435897435898,0.1111111111111111,0,0,0,0,0,1
9897,0.48366013071895425,0.34935897435897434,0.4074074074074074,0,0,1,0,1,0
9898,0.7058823529411765,0.36217948717948717,0.07407407407407407,1,0,1,0,0,1
9899,0.3562091503267974,0.27884615384615385,0.14814814814814814,0,1,0,0,0,1
9900,0.6797385620915033,0.46794871794871795,0.4444444444444444,0,1,0,1,0,1
9901,0.7810457516339869,0.4583333333333333,0.2222222222222222,0,1,0,1,1,0
9905,0.5,0.4519230769230769,0.6296296296296297,0,1,0,0,0,1
9906,0.4215686274509804,0.34294871794871795,0.07407407407407407,0,0,1,0,1,0
9907,0.7058823529411765,0.5288461538461539,0.07407407407407407,0,1,1,0,1,0
9908,0.48366013071895425,0.3333333333333333,0.2222222222222222,1,0,1,0,1,0
9909,0.3888888888888889,0.32371794871794873,0.2222222222222222,1,0,1,1,1,0
9915,0.7418300653594772,0.9294871794871795,0.4074074074074074,1,0,0,0,0,1
9916,0.6797385620915033,0.3974358974358974,0.5555555555555556,1,0,1,0,0,1
9918,0.40522875816993464,0.3173076923076923,0.4444444444444444,1,0,1,1,0,1
9924,0.5359477124183006,0.3974358974358974,0.1111111111111111,0,0,1,0,0,1
9925,0.5882352941176471,0.34294871794871795,0.7407407407407407,1,0,0,1,0,1
9926,0.48366013071895425,0.34935897435897434,0.37037037037037035,0,1,0,0,0,0
9931,0.5163398692810458,0.24358974358974358,0.18518518518518517,0,0,0,1,0,1
9932,0.7418300653594772,0.391025641025641,0.48148148148148145,1,0,0,0,0,1
9933,0.6535947712418301,0.5160256410256411,0.48148148148148145,0,0,1,0,0,1
9934,0.4673202614379085,0.3301282051282051,0.2222222222222222,0,0,1,1,1,0
9935,0.9215686274509803,0.4807692307692308,0.1111111111111111,0,1,1,1,1,0
9937,0.5,0.3333333333333333,0.48148148148148145,1,0,1,0,0,1
9939,0.6535947712418301,0.4326923076923077,0.0,0,0,1,1,1,0
9940,0.7418300653594772,0.4326923076923077,0.37037037037037035,0,0,0,1,0,1
9942,0.5359477124183006,0.4166666666666667,0.037037037037037035,1,0,0,1,0,1
9945,0.630718954248366,0.391025641025641,0.2962962962962963,0,1,1,0,0,1
9946,0.7810457516339869,0.5096153846153846,0.2222222222222222,0,1,0,0,0,1
9947,0.6078431372549019,0.33974358974358976,0.0,0,0,1,1,0,1
9948,0.6078431372549019,0.4423076923076923,0.2962962962962963,0,1,0,0,0,1
9950,0.630718954248366,0.4166666666666667,0.18518518518518517,0,1,1,0,0,1
9951,0.6535947712418301,0.5096153846153846,0.5555555555555556,0,1,0,0,0,1
9952,0.6535947712418301,0.5096153846153846,0.4444444444444444,1,0,0,1,1,0
9953,0.5686274509803921,0.49038461538461536,0.5925925925925926,0,1,0,0,0,1
9954,0.5163398692810458,0.47435897435897434,0.5185185185185185,0,0,1,1,0,1
9957,0.630718954248366,0.3717948717948718,0.4444444444444444,0,0,1,1,0,1
9959,0.37254901960784315,0.2403846153846154,0.4444444444444444,1,0,1,1,0,1
9964,0.5163398692810458,0.3782051282051282,0.18518518518518517,0,1,1,0,1,0
9966,0.43790849673202614,0.38782051282051283,0.48148148148148145,0,1,0,0,0,1
9967,0.5,0.3333333333333333,0.18518518518518517,0,1,0,0,0,1
9970,0.5686274509803921,0.4326923076923077,0.6666666666666666,0,1,0,0,0,1
9971,0.7058823529411765,0.5096153846153846,0.1111111111111111,1,0,1,0,0,1
9972,0.5522875816993464,0.42628205128205127,0.8888888888888888,1,0,0,1,1,0
9973,0.6535947712418301,0.40705128205128205,0.2962962962962963,0,0,0,0,0,1
9974,0.6078431372549019,0.46474358974358976,0.5185185185185185,0,0,0,0,0,1
9975,0.7058823529411765,0.3974358974358974,0.0,1,0,1,1,1,0
9976,0.5,0.3782051282051282,0.4074074074074074,0,0,1,0,1,0
9977,0.7810457516339869,0.34935897435897434,0.2962962962962963,0,0,0,0,0,1
9978,0.48366013071895425,0.3525641025641026,0.2962962962962963,0,1,1,1,0,1
9983,0.4673202614379085,0.27884615384615385,0.4444444444444444,0,0,1,1,0,1
9986,0.6078431372549019,0.3333333333333333,0.48148148148148145,0,0,0,1,0,1
9988,0.5882352941176471,0.7147435897435898,0.3333333333333333,0,1,0,0,0,1
9989,0.48366013071895425,0.358974358974359,0.3333333333333333,0,0,1,0,0,1
9990,0.5,0.41025641025641024,0.7037037037037037,0,1,0,1,0,1
9991,0.8366013071895425,0.6025641025641025,0.48148148148148145,1,0,0,0,0,1
9995,0.5522875816993464,0.34294871794871795,0.48148148148148145,1,0,1,1,0,1
9996,0.5,0.33974358974358976,0.48148148148148145,1,0,0,0,0,1
9998,0.6078431372549019,0.5384615384615384,0.14814814814814814,0,1,1,0,0,1
10000,0.6535947712418301,0.33974358974358976,0.037037037037037035,1,0,0,1,1,0
10001,0.3006535947712418,0.3782051282051282,0.25925925925925924,1,0,0,1,1,0
10003,0.5359477124183006,0.4519230769230769,0.48148148148148145,1,0,1,0,0,1
10004,0.3006535947712418,0.25,0.4444444444444444,1,0,0,1,1,0
10007,0.5882352941176471,0.4358974358974359,0.37037037037037035,0,0,0,0,1,0
10008,0.5163398692810458,0.3333333333333333,0.48148148148148145,0,1,0,0,0,1
10009,0.40522875816993464,0.3525641025641026,0.48148148148148145,1,0,0,0,0,1
10010,0.5686274509803921,0.46794871794871795,0.7407407407407407,0,0,1,1,1,0
10011,0.7810457516339869,0.592948717948718,0.4444444444444444,1,0,1,0,0,1
10012,0.7418300653594772,0.5608974358974359,0.5925925925925926,0,1,1,0,0,1
10014,0.6797385620915033,0.6025641025641025,0.4444444444444444,0,1,1,0,0,1
10017,0.9215686274509803,0.5384615384615384,0.25925925925925924,0,1,0,0,0,1
10018,0.4673202614379085,0.2564102564102564,0.2962962962962963,0,0,0,0,0,1
10021,0.5882352941176471,0.4230769230769231,0.48148148148148145,1,0,0,0,1,0
10022,0.2777777777777778,0.22115384615384615,0.2962962962962963,1,0,1,1,0,1
10023,0.5,0.2980769230769231,0.2222222222222222,0,1,1,0,0,1
10027,0.3366013071895425,0.3301282051282051,0.5925925925925926,0,0,1,1,1,0
10029,0.3202614379084967,0.3717948717948718,0.0,0,0,1,1,1,0
10034,0.6535947712418301,0.40705128205128205,0.1111111111111111,0,0,0,0,0,1
10035,0.3562091503267974,0.2724358974358974,0.07407407407407407,1,0,0,0,1,0
10036,0.7810457516339869,0.44871794871794873,0.1111111111111111,0,1,0,0,0,1
10037,1.0,0.6794871794871795,0.1111111111111111,0,1,1,1,1,0
10039,0.3366013071895425,0.3333333333333333,0.2962962962962963,1,0,1,1,0,1
10040,0.2777777777777778,0.30448717948717946,0.2222222222222222,0,0,1,1,1,0
10042,0.6535947712418301,0.47435897435897434,0.1111111111111111,0,1,1,1,1,0
10046,0.5359477124183006,0.3685897435897436,0.18518518518518517,0,0,0,1,0,1
10048,0.5522875816993464,0.34294871794871795,0.4444444444444444,0,0,0,0,0,1
10049,0.5163398692810458,0.33974358974358976,0.5555555555555556,0,1,0,0,0,1
10050,0.6535947712418301,0.46474358974358976,0.4444444444444444,1,0,0,1,0,1
10052,0.7058823529411765,0.4583333333333333,0.0,0,0,1,0,0,1
10053,0.3202614379084967,0.3141025641025641,0.1111111111111111,1,0,0,1,0,1
10055,0.3006535947712418,0.28205128205128205,0.4444444444444444,0,0,1,1,0,1
10056,0.23529411764705882,0.20833333333333334,0.07407407407407407,1,0,0,1,1,0
10057,0.4215686274509804,0.2564102564102564,0.1111111111111111,1,0,1,1,1,0
10059,0.4673202614379085,0.4326923076923077,0.4444444444444444,1,0,1,0,1,0
10060,0.6078431372549019,0.41025641025641024,0.18518518518518517,1,0,1,1,1,0
10063,0.3366013071895425,0.2948717948717949,1.0,0,0,0,1,0,1
10069,0.6535947712418301,0.46474358974358976,0.14814814814814814,0,1,1,1,0,1
10070,0.6535947712418301,0.40705128205128205,0.5185185185185185,0,0,1,1,0,1
10073,0.5522875816993464,0.4230769230769231,0.8148148148148148,0,1,0,1,0,1
10074,0.5359477124183006,0.41025641025641024,0.037037037037037035,0,1,1,1,1,0
10077,0.5163398692810458,0.2403846153846154,0.7777777777777778,0,0,1,1,1,0
10078,0.5,0.3076923076923077,0.2962962962962963,0,1,0,1,1,0
10083,0.5522875816993464,0.40705128205128205,0.4074074074074074,1,0,1,1,1,0
10085,0.5359477124183006,0.46474358974358976,0.25925925925925924,0,1,1,0,0,1
10093,0.43790849673202614,0.2980769230769231,0.6666666666666666,0,0,0,0,0,1
10094,0.37254901960784315,0.3141025641025641,0.037037037037037035,0,1,1,0,0,1
10095,0.4542483660130719,0.33974358974358976,0.4444444444444444,0,0,1,0,0,1
10098,0.5,0.3076923076923077,0.7777777777777778,0,1,0,0,1,0
10099,0.4542483660130719,0.3974358974358974,0.37037037037037035,1,0,0,0,0,1
10102,0.6797385620915033,0.3173076923076923,0.4444444444444444,0,0,0,0,0,1
10105,0.7810457516339869,0.592948717948718,0.4444444444444444,0,1,1,0,0,1
10106,0.8366013071895425,0.47435897435897434,0.2222222222222222,0,0,1,0,0,1
10108,0.5522875816993464,0.4166666666666667,0.07407407407407407,1,0,1,0,0,1
10109,0.7058823529411765,0.38782051282051283,0.3333333333333333,0,0,0,0,0,1
10110,0.9215686274509803,0.7660256410256411,0.4444444444444444,0,1,1,0,0,1
10113,0.5163398692810458,0.40064102564102566,0.7777777777777778,0,0,0,0,0,1
10115,0.3888888888888889,0.28846153846153844,0.18518518518518517,0,1,0,1,0,1
10116,0.7418300653594772,0.46474358974358976,0.2222222222222222,1,0,0,0,1,0
10117,0.23529411764705882,0.2564102564102564,0.037037037037037035,0,1,1,1,1,0
10119,0.43790849673202614,0.38782051282051283,0.2962962962962963,1,0,0,0,0,1
10120,0.4215686274509804,0.3782051282051282,0.18518518518518517,1,0,0,1,1,0
10123,0.4215686274509804,0.2980769230769231,0.4074074074074074,1,0,0,1,1,0
10125,0.6535947712418301,0.4166666666666667,0.4444444444444444,0,1,0,0,0,1
10126,0.7058823529411765,0.46794871794871795,0.37037037037037035,0,1,1,0,0,1
10127,0.5163398692810458,0.33974358974358976,0.0,0,0,1,1,1,0
10128,0.48366013071895425,0.3076923076923077,0.07407407407407407,0,0,0,0,0,1
10130,0.4542483660130719,0.3814102564102564,0.4444444444444444,1,0,0,0,0,1
10134,0.37254901960784315,0.26282051282051283,0.037037037037037035,0,1,1,0,1,0
10140,0.3888888888888889,0.3141025641025641,0.6296296296296297,0,0,1,1,1,0
10141,0.48366013071895425,0.3685897435897436,0.7777777777777778,0,1,0,0,0,1
10144,0.7058823529411765,0.46794871794871795,0.5925925925925926,0,1,0,0,0,1
10145,0.6797385620915033,0.4423076923076923,0.37037037037037035,0,0,1,1,0,1
10146,0.5882352941176471,0.4230769230769231,0.6296296296296297,0,1,0,0,0,1
10148,0.5882352941176471,0.4326923076923077,0.2222222222222222,0,1,1,0,0,1
10149,0.8366013071895425,0.46474358974358976,0.1111111111111111,0,0,1,0,0,1
10150,0.7810457516339869,0.49038461538461536,0.25925925925925924,0,0,0,0,0,1
10153,0.4673202614379085,0.3717948717948718,0.4444444444444444,1,0,0,1,0,1
10156,0.7810457516339869,0.391025641025641,0.48148148148148145,1,0,1,1,0,1
10159,0.7418300653594772,0.4807692307692308,0.7037037037037037,1,0,1,0,0,1
10160,0.40522875816993464,0.3173076923076923,0.37037037037037035,1,0,1,1,1,0
10161,0.4215686274509804,0.48717948717948717,0.7407407407407407,1,0,0,0,0,1
10162,0.6078431372549019,0.4230769230769231,0.25925925925925924,0,0,0,0,0,1
10163,0.6078431372549019,0.4807692307692308,0.7407407407407407,0,0,1,1,1,0
10164,0.2777777777777778,0.2564102564102564,0.1111111111111111,1,0,0,0,0,1
10165,0.3562091503267974,0.34935897435897434,0.8148148148148148,0,0,0,1,1,0
10166,0.6797385620915033,0.4583333333333333,0.037037037037037035,1,0,1,0,0,1
10167,0.5,0.3782051282051282,0.5555555555555556,0,1,1,0,0,1
10168,0.4542483660130719,0.3076923076923077,0.0,0,0,1,1,1,0
10172,0.5882352941176471,0.3173076923076923,0.037037037037037035,0,1,0,1,1,0
10174,0.4673202614379085,0.2980769230769231,0.2962962962962963,0,0,1,1,0,1
10179,0.4673202614379085,0.358974358974359,0.37037037037037035,0,1,0,0,0,1
10181,0.5163398692810458,0.4583333333333333,0.37037037037037035,0,1,1,0,0,1
10185,0.4673202614379085,0.3301282051282051,0.037037037037037035,0,1,0,1,0,1
10187,0.3202614379084967,0.28205128205128205,0.7407407407407407,1,0,1,1,0,1
10189,0.5,0.2980769230769231,0.037037037037037035,0,1,1,1,1,0
10193,0.5163398692810458,0.3717948717948718,0.2962962962962963,0,0,1,0,0,1
10197,0.43790849673202614,0.28846153846153844,0.1111111111111111,0,0,0,1,0,1
10199,0.5882352941176471,0.3814102564102564,0.7037037037037037,1,0,0,0,0,1
10200,0.6797385620915033,0.48717948717948717,0.5185185185185185,0,0,0,1,0,1
10203,0.5163398692810458,0.41025641025641024,0.037037037037037035,0,0,1,1,1,0
10205,0.4673202614379085,0.42628205128205127,0.5555555555555556,1,0,0,0,0,1
10207,0.7058823529411765,0.5448717948717948,0.37037037037037035,0,0,1,1,1,0
10212,0.6535947712418301,0.28846153846153844,0.4074074074074074,0,0,1,1,1,0
10214,0.4215686274509804,0.34935897435897434,0.18518518518518517,1,0,0,0,0,1
10215,0.48366013071895425,0.3141025641025641,0.48148148148148145,1,0,0,1,0,1
10217,0.5882352941176471,0.3782051282051282,0.6666666666666666,1,0,1,0,0,1
10219,0.6078431372549019,0.38782051282051283,0.4444444444444444,0,0,0,0,0,1
10220,0.5882352941176471,0.4230769230769231,0.0,0,1,0,1,0,1
10225,0.6535947712418301,0.4166666666666667,0.37037037037037035,1,0,1,1,1,0
10231,0.6078431372549019,0.30448717948717946,0.037037037037037035,1,0,1,1,1,0
10234,0.7058823529411765,0.4230769230769231,0.2222222222222222,1,0,1,1,1,0
10238,0.8366013071895425,0.42628205128205127,0.07407407407407407,1,0,1,1,0,1
10239,0.17973856209150327,0.23397435897435898,0.4444444444444444,0,1,0,1,0,1
10240,0.6535947712418301,0.41025641025641024,0.2222222222222222,0,0,1,0,0,1
10243,0.7418300653594772,0.4583333333333333,0.7407407407407407,1,0,1,0,0,1
10245,0.5522875816993464,0.46474358974358976,0.2962962962962963,1,0,1,0,0,1
10253,0.5359477124183006,0.3173076923076923,0.037037037037037035,0,1,0,0,0,1
10255,0.4542483660130719,0.4166666666666667,0.5185185185185185,0,0,1,1,0,1
10258,0.3562091503267974,0.25,0.2962962962962963,0,1,1,0,0,1
10259,0.4542483660130719,0.30448717948717946,0.48148148148148145,1,0,0,1,0,1
10260,0.5359477124183006,0.36217948717948717,0.18518518518518517,0,0,1,1,0,1
10262,0.6535947712418301,0.30448717948717946,0.037037037037037035,1,0,0,0,0,1
10264,0.5359477124183006,0.4326923076923077,0.48148148148148145,1,0,1,1,1,0
10265,0.6078431372549019,0.3974358974358974,0.48148148148148145,1,0,1,1,0,1
10266,0.6535947712418301,0.5608974358974359,0.4074074074074074,1,0,0,0,0,1
10267,0.630718954248366,0.391025641025641,0.2222222222222222,1,0,1,1,1,0
10268,0.5359477124183006,0.25,0.2962962962962963,0,1,0,1,1,0
10270,0.48366013071895425,0.3685897435897436,1.0,0,1,1,1,0,1
10272,0.4215686274509804,0.33974358974358976,0.4444444444444444,0,0,0,0,0,1
10274,0.7058823529411765,0.5673076923076923,0.2962962962962963,0,1,0,1,0,1
10276,0.40522875816993464,0.21474358974358973,0.2222222222222222,1,0,0,1,1,0
10279,0.6797385620915033,0.4807692307692308,0.6296296296296297,0,0,1,1,1,0
10282,0.6797385620915033,0.42628205128205127,0.5925925925925926,1,0,0,0,0,1
10283,0.4215686274509804,0.42628205128205127,0.0,0,0,0,0,1,0
10284,0.5163398692810458,0.3525641025641026,0.0,1,0,1,1,0,1
10286,0.5163398692810458,0.3076923076923077,0.0,0,0,0,1,1,0
10287,0.40522875816993464,0.3814102564102564,0.25925925925925924,0,0,1,1,1,0
10291,0.4215686274509804,0.3076923076923077,0.48148148148148145,0,0,1,0,0,1
10292,0.5163398692810458,0.3974358974358974,0.1111111111111111,0,0,0,0,0,1
10294,0.5882352941176471,0.4423076923076923,0.25925925925925924,0,0,0,0,0,1
10295,0.5522875816993464,0.3333333333333333,0.2962962962962963,1,0,1,0,0,1
10296,0.630718954248366,0.3782051282051282,0.1111111111111111,1,0,0,0,0,1
10298,0.5882352941176471,0.3974358974358974,0.037037037037037035,1,0,0,0,0,1
10299,0.5686274509803921,0.40064102564102566,0.37037037037037035,1,0,0,0,1,0
10306,0.6797385620915033,0.5032051282051282,0.6296296296296297,0,0,1,0,0,1
10307,0.4673202614379085,0.34294871794871795,0.07407407407407407,0,1,0,1,1,0
10308,0.43790849673202614,0.41025641025641024,0.4074074074074074,0,1,1,0,0,1
10309,0.3562091503267974,0.28846153846153844,0.1111111111111111,0,1,0,1,0,1
10310,0.48366013071895425,0.30448717948717946,0.1111111111111111,1,0,1,0,1,0
10315,0.20915032679738563,0.30448717948717946,0.25925925925925924,0,0,0,0,0,1
10316,0.3366013071895425,0.266025641025641,0.8148148148148148,0,0,1,1,1,0
10317,0.5686274509803921,0.40064102564102566,0.4444444444444444,0,1,0,1,0,1
10318,0.5882352941176471,0.3974358974358974,0.5925925925925926,0,0,0,0,1,0
10321,0.5522875816993464,0.391025641025641,0.1111111111111111,0,0,0,0,0,1
10323,0.40522875816993464,0.34935897435897434,0.37037037037037035,0,0,0,1,1,0
10324,0.3888888888888889,0.3333333333333333,0.1111111111111111,0,1,1,1,1,0
10326,0.3366013071895425,0.26282051282051283,0.8148148148148148,0,1,0,0,0,1
10329,0.8366013071895425,0.7660256410256411,0.14814814814814814,1,0,1,0,1,0
10333,0.40522875816993464,0.2948717948717949,0.037037037037037035,0,0,0,1,1,0
10335,0.7058823529411765,0.5448717948717948,0.37037037037037035,0,1,1,0,0,1
10337,0.4542483660130719,0.26282051282051283,0.2222222222222222,1,0,0,0,1,0
10338,0.3562091503267974,0.33974358974358976,0.2962962962962963,1,0,0,1,0,1
10340,0.5882352941176471,0.36217948717948717,0.2962962962962963,0,1,0,0,0,1
10341,0.6535947712418301,0.5673076923076923,0.5925925925925926,1,0,0,0,0,1
10342,0.4215686274509804,0.266025641025641,0.037037037037037035,0,1,0,1,1,0
10345,0.3202614379084967,0.24358974358974358,0.037037037037037035,0,1,0,1,1,0
10348,0.3366013071895425,0.26282051282051283,0.8148148148148148,0,0,1,1,1,0
10349,0.6535947712418301,0.3974358974358974,0.037037037037037035,1,0,0,1,1,0
10350,0.5359477124183006,0.5096153846153846,0.3333333333333333,0,0,0,0,0,1
10354,0.5882352941176471,0.391025641025641,0.4444444444444444,1,0,0,0,0,1
10357,0.43790849673202614,0.32371794871794873,0.48148148148148145,1,0,0,0,0,1
10358,0.5,0.3173076923076923,0.48148148148148145,0,0,1,1,0,1
10360,0.48366013071895425,0.3685897435897436,0.07407407407407407,0,1,1,1,0,1
10361,0.3202614379084967,0.26282051282051283,0.25925925925925924,1,0,0,1,1,0
10363,0.3562091503267974,0.3141025641025641,0.037037037037037035,0,1,1,1,0,1
10364,0.5163398692810458,0.4166666666666667,0.2962962962962963,0,0,0,0,0,1
10365,0.5,0.34294871794871795,0.5555555555555556,1,0,1,1,1,0
10366,0.5359477124183006,0.38782051282051283,0.48148148148148145,0,0,1,1,0,1
10368,0.3366013071895425,0.2724358974358974,0.2962962962962963,1,0,1,1,0,1
10371,0.4542483660130719,0.34294871794871795,0.7777777777777778,0,1,0,1,1,0
10372,0.7418300653594772,0.5673076923076923,0.48148148148148145,0,0,1,0,0,1
10374,0.630718954248366,0.4166666666666667,0.5185185185185185,0,1,0,1,1,0
10377,0.5522875816993464,0.3525641025641026,0.2222222222222222,0,1,0,1,0,1
10378,0.5163398692810458,0.36217948717948717,0.2222222222222222,0,0,0,1,0,1
10379,0.43790849673202614,0.391025641025641,0.4444444444444444,0,1,0,0,0,1
10381,0.5686274509803921,0.4807692307692308,0.5185185185185185,0,1,1,1,1,0
10382,0.4673202614379085,0.40064102564102566,0.2962962962962963,0,1,0,0,0,1
10383,0.5,0.358974358974359,0.18518518518518517,0,0,0,1,0,1
10387,0.3202614379084967,0.28205128205128205,0.4444444444444444,1,0,1,1,1,0
10389,0.48366013071895425,0.358974358974359,0.2222222222222222,0,1,0,0,0,1
10391,0.40522875816993464,0.391025641025641,0.1111111111111111,0,0,0,0,0,1
10397,0.6797385620915033,0.49038461538461536,0.18518518518518517,0,1,0,0,0,1
10399,0.7418300653594772,0.41025641025641024,0.37037037037037035,1,0,0,1,0,1
10400,0.5522875816993464,0.30448717948717946,0.4444444444444444,0,0,1,0,0,1
10402,0.5163398692810458,0.358974358974359,0.2222222222222222,0,0,1,1,1,0
10404,0.8366013071895425,0.4583333333333333,0.4444444444444444,1,0,1,0,0,1
10405,0.5163398692810458,0.42628205128205127,1.0,0,0,0,0,0,1
